% Model:              C2noStructPeEpsMin1Eps002.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 22 2021, 16:40
% Dimension:          2
% Nodes:              10201
% Expressions:        5
% Description:        Velocity field, x component, Velocity field, y component, Concentration, Gradient of c, x component, Gradient of c, y component
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)
-0.79                     -1.94                    0                        0                        9.641520129785133E-19    4.752516585927124E-17    5.2633397368726387E-17
-0.76                     -1.94                    0                        0                        3.133215167602291E-18    1.0606396913087283E-16   1.5467293611956027E-16
-0.73                     -1.94                    0                        0                        1.111579551705875E-17    3.199984620709751E-16    5.014054867911983E-16
-0.7                      -1.94                    0                        0                        3.2458602483201386E-17   1.3174591487072337E-15   1.4321422201316514E-15
-0.67                     -1.94                    0                        0                        8.684838890456874E-17    3.4600590326681866E-15   4.208279388537292E-15
-0.64                     -1.94                    0                        0                        2.271356083423263E-16    7.801760954866245E-15    1.11417553801229E-14
-0.61                     -1.94                    0                        0                        6.11165542094689E-16     1.370845828089447E-14    2.61685251184851E-14
-0.5800000000000001       -1.94                    0                        0                        1.6296242454903694E-15   5.418878861215108E-14    6.537298773856933E-14
-0.55                     -1.94                    0                        0                        3.8193275039198516E-15   1.2633615445026557E-13   1.6744587824961983E-13
-0.52                     -1.94                    0                        0                        8.691937001542597E-15    2.65974150529451E-13     3.975930599130654E-13
-0.49                     -1.94                    0                        0                        1.966163624496615E-14    4.934793486393945E-13    8.718985422058701E-13
-0.45999999999999996      -1.94                    0                        0                        4.515639990320912E-14    9.365865694922169E-13    1.864821932120123E-12
-0.43000000000000005      -1.94                    0                        0                        9.617098902483399E-14    2.640667656157499E-12    3.854871190816155E-12
-0.4                      -1.94                    0                        0                        1.9455439837404928E-13   5.091036948579795E-12    8.184478482480747E-12
-0.37                     -1.94                    0                        0                        3.8725305913782453E-13   9.06882181933767E-12     1.6403598467643353E-11
-0.3400000000000001       -1.94                    0                        0                        7.677356784699229E-13    1.4700169090234482E-11   3.1006942986610684E-11
-0.31000000000000005      -1.94                    0                        0                        1.5095634276661932E-12   3.4755014189516845E-11   5.595188965616205E-11
-0.28                     -1.94                    0                        0                        2.7679798630758974E-12   6.162109591437757E-11    1.0753752642180648E-10
-0.25                     -1.94                    0                        0                        4.979140006557064E-12    1.0309261725411439E-10   1.9753483013898462E-10
