% Model:              C2EQPeEpsMin1Eps002.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 16:04
% Dimension:          2
% Nodes:              10201
% Expressions:        8
% Description:        Velocity field, x component, Velocity field, y component, Dependent variable u4, Gradient of u4, x component, Gradient of u4, y component, , , 
% Length unit:        m
% x                       y                        u2 (m/s)                 v2 (m/s)                 u4 (1)                   u4x (1/m)                u4y (1/m)                u6 (1)                   u6x (1/m)                u6y (1/m)
0.47                      -1.97                    0.9477662017480617       -0.21215077410057093     0.19875782576155565      -0.029795506718434308    3.1205268546547758       0                        0                        0
0.5                       -1.97                    0.9344409891917632       -0.19114514329676147     0.19741781835886552      -0.05862381455075681     3.1506725272431173       0                        0                        0
0.53                      -1.97                    0.9209190311416744       -0.17116090135169212     0.19526176569456002      -0.08358741363277562     3.1678469302149956       0                        0                        0
0.56                      -1.97                    0.9072587311274448       -0.15220059173415665     0.19239363425136718      -0.10652614811518711     3.170185048432991        0                        0                        0
0.5899999999999999        -1.97                    0.8935170895790067       -0.13425773036077662     0.18888342097939542      -0.12572850819592374     3.1612165363641687       0                        0                        0
0.6199999999999999        -1.97                    0.8797445672125311       -0.11732085190259293     0.18484001231805086      -0.14267763227634198     3.138694999434558        0                        0                        0
0.6499999999999999        -1.97                    0.865989781868137        -0.1013721766044432      0.18032890697003656      -0.15624771493320702     3.106935401235815        0                        0                        0
0.6799999999999999        -1.97                    0.8522950277439889       -0.08639002658263753     0.17545472344052346      -0.1675773262963908      3.063514676179004        0                        0                        0
0.71                      -1.97                    0.8387005380448815       -0.07234875860108658     0.17027463379246427      -0.1760245596269639      3.0131002545903787       0                        0                        0
0.74                      -1.97                    0.8252407054464075       -0.059219757167954384    0.16488278746207008      -0.182408679257357       2.9532551696657627       0                        0                        0
0.77                      -1.97                    0.8119478101782079       -0.04697236673070841     0.15932603772694606      -0.18646894098909603     2.8886342541799372       0                        0                        0
0.7999999999999998        -1.97                    0.798848932437597        -0.035573719171709525    0.15368457158070223      -0.18873955878707874     2.816905751997575        0                        0                        0
0.8299999999999998        -1.97                    0.7859691027265405       -0.02499040755868314     0.1479943961789642       -0.18924592389192535     2.7424370114652072       0                        0                        0
0.8599999999999999        -1.97                    0.7733288629839256       -0.015187416600085909    0.14232044309719843      -0.18827721054948354     2.663081252364811        0                        0                        0
0.8899999999999999        -1.97                    0.7609468382446102       -0.0061303061698007215   0.13668840168771715      -0.18606214412235464     2.582737308811773        0                        0                        0
0.9199999999999999        -1.97                    0.7488378847216106       0.00221650263225075      0.13114826641989713      -0.18268769191108641     2.499490600096111        0                        0                        0
0.95                      -1.97                    0.7370151106750057       0.009887231326251432     0.12571660501667134      -0.17851711153719113     2.416674859612737        0                        0                        0
0.98                      -1.97                    0.7254885418585603       0.016916881001527297     0.12042983859612173      -0.1734780637300841      2.33262959287339         0                        0                        0
1.0099999999999998        -1.97                    0.71426663721028         0.023338583741206356     0.11529694855562185      -0.16801355599365297     2.2500947090831556       0                        0                        0
1.04                      -1.97                    0.7033554012440252       0.029185978951991272     0.11034271222860575      -0.1619324955861847      2.1676669373090856       0                        0                        0
1.0699999999999998        -1.97                    0.692759449363337        0.03449053729246214      0.1055701475361928       -0.15571582628288697     2.087512679696568        0                        0                        0
1.1                       -1.97                    0.6824815001586573       0.03928403101131348      0.10099451709301299      -0.14909005203937292     2.0084758753453467       0                        0                        0
1.13                      -1.97                    0.6725230481984945       0.04359592384899491      0.09661441334922931      -0.1425435634940899      1.932201094982583        0                        0                        0
1.1600000000000001        -1.97                    0.6628841748515387       0.04745582521426895      0.09243766078862714      -0.1357514430130305      1.8577608803067538       0                        0                        0
1.19                      -1.97                    0.6535638853505117       0.05089101281809977      0.08845977745706375      -0.12918846403872847     1.786346323313434        0                        0                        0
1.2199999999999998        -1.97                    0.644560183411365        0.05392879092997962      0.08468302137854669      -0.12250342314762158     1.7172349574251742       0                        0                        0
1.25                      -1.97                    0.6358701257827808       0.05659419065136165      0.08110095387773805      -0.11614392360781757     1.6512384032601406       0                        0                        0
1.2799999999999998        -1.97                    0.6274901127742941       0.05891217759113908      0.07771185846502993      -0.1097518667189187      1.587813308911414        0                        0                        0
1.31                      -1.97                    0.6194157085653634       0.06090555734823951      0.07450821715219652      -0.10373987155943698     1.527463988739615        0                        0                        0
1.3399999999999999        -1.97                    0.6116421063058083       0.06259699792893281      0.07148563115907217      -0.0977571021163329      1.4698000655481986       0                        0                        0
1.37                      -1.97                    0.6041637569708608       0.06400715461782712      0.06863615831158826      -0.09217757861966451     1.4150843427063051       0                        0                        0
1.4                       -1.97                    0.5969749737084108       0.06515648789711619      0.0659537247669062       -0.08666740492251729     1.3630544013130474       0                        0                        0
1.4299999999999997        -1.97                    0.5900694065158895       0.06606361180634679      0.06343042812588795      -0.08156131742006496     1.3137886953349465       0                        0                        0
1.46                      -1.97                    0.5834407558699529       0.06674689972452211      0.06105927542056855      -0.07654839919028322     1.2671297543773128       0                        0                        0
1.4899999999999998        -1.97                    0.577082125283357        0.06722305293516133      0.05883271259395272      -0.07192534710677459     1.2230195266631938       0                        0                        0
1.52                      -1.97                    0.5709868189418839       0.06750849511082443      0.05674337367469215      -0.06740745109995387     1.1813849745611682       0                        0                        0
1.5499999999999998        -1.97                    0.5651475994432629       0.0676181525589304       0.05478424110243899      -0.06325578652257907     1.1420703850294351       0                        0                        0
1.58                      -1.97                    0.5595575482117571       0.06756664425422881      0.05294795422069443      -0.05921300796418628     1.1050693220482606       0                        0                        0
1.6099999999999999        -1.97                    0.5542092514972454       0.0673672616720359       0.05122813085218081      -0.05550761333042089     1.0701591378555513       0                        0                        0
1.6399999999999997        -1.97                    0.5490957057945934       0.06703296530289493      0.04961766458359331      -0.05190933447969269     1.0373848317436876       0                        0                        0
1.67                      -1.97                    0.5442094514979489       0.06657554969580387      0.048110844226912274     -0.04861738204007479     1.0064805635549947       0                        0                        0
1.6999999999999997        -1.97                    0.5395435084856322       0.06600646001710152      0.04670097002279394      -0.04542733158425252     0.977530108614094        0                        0                        0
1.73                      -1.97                    0.5350904736550268       0.06533612661541342      0.0453829947228375       -0.04251239196040778     0.950242377442295        0                        0                        0
1.7599999999999998        -1.97                    0.5308434743120596       0.06457461671820845      0.044150707923399236     -0.039692183541435416    0.9247295303153289       0                        0                        0
1.79                      -1.97                    0.526795243109402        0.06373112224661939      0.042999692300747495     -0.03711703914895554     0.900688489853259        0                        0                        0
1.8199999999999998        -1.97                    0.5229390789673896       0.06281446246352125      0.04192426084968391      -0.03462853790328601     0.8782514013413802       0                        0                        0
1.85                      -1.97                    0.5192679106484683       0.061832708718395066     0.04092057667588813      -0.03235701576686411     0.8571127689205597       0                        0                        0
