% Model:              C2DNSEps002PeEps.mph
% Version:            COMSOL 5.6.0.280
% Date:               May 4 2021, 16:15
% Dimension:          2
% Nodes:              4001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, , , Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  u2 (1)                   u2x (1/m)                u2y (1/m)                -u*u2+0.02*u2x
1.759                     -0.5                     0.3333276684359396       -1.6607324733172233E-4   0.6292774073436225       0.03895373725503975      2.0740505748410455E-4    -0.20897649624416187
1.7600000000000002        -0.5                     0.33350953620460255      -1.6615610203722043E-4   0.6293163215737695       0.038874723038954645     2.1467685589146072E-4    -0.20910550007327527
1.7610000000000001        -0.5                     0.3336912328995445       -1.6623896633931448E-4   0.6293551567897004       0.03879570882286388      2.2194865429993901E-4    -0.209234384024384
1.762                     -0.5                     0.3338727585207654       -1.6632184023800367E-4   0.6293939129914153       0.038716694606776667     2.292204526901967E-4     -0.20936314803448694
1.763                     -0.5                     0.3340541130682653       -1.6640472373328697E-4   0.6294325901789141       0.03863768039069702      2.36492251105526E-4      -0.20949179204066412
1.7640000000000002        -0.5                     0.33423529654204426      -1.664876168251672E-4    0.6294711883521967       0.038558666174611865     2.4376404950339248E-4    -0.20962031598007722
1.7650000000000001        -0.5                     0.33441630894210206      -1.6657051951364212E-4   0.6295097075112632       0.03847965195852156      2.5103584791273307E-4    -0.20974871978996848
1.766                     -0.5                     0.33459715026843884      -1.666534317987126E-4    0.6295481476561138       0.038400637742438806     2.583076463149682E-4     -0.20987700340766124
1.767                     -0.5                     0.3347778205210546       -1.6673635368037788E-4   0.6295865087867483       0.03832162352635248      2.6557944472032496E-4    -0.21000516677056033
1.7680000000000002        -0.5                     0.3349583196999493       -1.6681928515863975E-4   0.6296247909031664       0.03824260931026512      2.728512431219468E-4     -0.21013320981615125
1.7690000000000001        -0.5                     0.33513864780512315      -1.6690222623349523E-4   0.6296629940053687       0.03816359509418215      2.801230415255142E-4     -0.210261132482001
1.77                      -0.5                     0.3353188048365757       -1.6698517690494764E-4   0.6297011180933547       0.038084580878095825     2.8739483993847756E-4    -0.2103889347057572
1.771                     -0.5                     0.33549879079430733      -1.670681371729938E-4    0.6297391631671247       0.038005566662007134     2.9466663833152643E-4    -0.2105166164251492
1.7720000000000002        -0.5                     0.3356786056783181       -1.6715110703763612E-4   0.6297771292266788       0.03792655244591912      3.0193843673575744E-4    -0.21064417757798712
1.7730000000000001        -0.5                     0.33585824948860765      -1.6723408649887273E-4   0.6298150162720167       0.037847538229838995     3.0921023514092217E-4    -0.21077161810216172
1.774                     -0.5                     0.3360377222251762       -1.6731707555670572E-4   0.6298528243031386       0.03776852401375239      3.1648203354522577E-4    -0.21089893793564574
1.775                     -0.5                     0.3362170238880237       -1.6740007421113404E-4   0.6298905533200443       0.0376895097976572       3.2375383193569907E-4    -0.21102613701649267
1.7760000000000002        -0.5                     0.33639615447715027      -1.674830824621574E-4    0.6299282033227338       0.03761049558157586      3.310256303559597E-4     -0.21115321528283656
1.7770000000000001        -0.5                     0.3365751139925557       -1.6756610030977734E-4   0.6299657743112074       0.03753148136548819      3.3829742874822225E-4    -0.21128017267289348
1.778                     -0.5                     0.33675390243424014      -1.6764912775398975E-4   0.6300032662854649       0.037452467149411424     3.4556922716466826E-4    -0.21140700912495983
1.779                     -0.5                     0.3369325198022035       -1.6773216479479917E-4   0.6300406792455061       0.03737345293332421      3.5284102556426474E-4    -0.21153372457741376
1.7800000000000002        -0.5                     0.33711096609644603      -1.678152114322042E-4    0.6300780131913314       0.03729443871723642      3.601128239572074E-4     -0.21166031896871426
1.7810000000000001        -0.5                     0.33728924131696736      -1.6789826766620364E-4   0.6301152681229406       0.03721542450115855      3.673846223598996E-4     -0.21178679223740093
1.782                     -0.5                     0.3374674076413935       -1.6798337176914094E-4   0.6301525784129542       0.03737059640040568      2.28641125373335E-4      -0.2119085451275515
1.783                     -0.5                     0.3376453436308396       -1.6806572479647743E-4   0.6301897064995083       0.03708004312960548      9.099421600952807E-5     -0.21203901914105233
1.7840000000000003        -0.5                     0.33782310506625723      -1.6814791479985916E-4   0.6302267489937114       0.037004945276497586     9.817787844454022E-5     -0.21216505833533836
1.7850000000000001        -0.5                     0.3380006974006673       -1.6823013755109845E-4   0.6302637163900614       0.03692984742340117      1.0536154088101705E-4    -0.2122909787377091
1.786                     -0.5                     0.33817812063406993      -1.683123930501942E-4    0.6303006086885581       0.036854749570297655     1.1254520331394118E-4    -0.21241678028940095
1.787                     -0.5                     0.33835537476646516      -1.683946812971449E-4    0.6303374258892018       0.036779651717203085     1.1972886573528244E-4    -0.21254246293172577
1.7880000000000003        -0.5                     0.33853245979785296      -1.6847700229195213E-4   0.6303741679919924       0.036704553864094124     1.2691252816596332E-4    -0.21266802660607229
1.7890000000000001        -0.5                     0.33870937572823334      -1.6855935603461424E-4   0.6304108349969301       0.03662945601098534      1.3409619059441002E-4    -0.2127934712539048
1.79                      -0.5                     0.33888612255760625      -1.6864174252513234E-4   0.6304474269040146       0.036554358157895254     1.41279853019304E-4      -0.21291879681676348
1.791                     -0.5                     0.33906270028597174      -1.687241617635072E-4    0.6304839437132459       0.03647926030479173      1.4846351545222812E-4    -0.21304400323626593
1.7920000000000003        -0.5                     0.3392391089133298       -1.6880661374973782E-4   0.6305203854246241       0.03640416245169528      1.5564717787750685E-4    -0.21316909045410484
1.7930000000000001        -0.5                     0.33941534843968046      -1.6888909848382334E-4   0.6305567520381493       0.03632906459858913      1.628308403152977E-4     -0.21329405841204985
1.794                     -0.5                     0.3395914188650237       -1.6897161596576536E-4   0.6305930435538215       0.036253966745475874     1.7001450275308853E-4    -0.21341890705194644
1.795                     -0.5                     0.33976732018935935      -1.6905416619556436E-4   0.6306292599716403       0.03617886889238302      1.7719816516338237E-4    -0.21354363631571538
1.7960000000000003        -0.5                     0.3399430524126878       -1.6913674917321746E-4   0.6306654012916062       0.03610377103928301      1.8438182760287196E-4    -0.2136682461453556
1.7970000000000002        -0.5                     0.34011861553500855      -1.6921936489872774E-4   0.6307014675137189       0.03602867318618133      1.915654900406628E-4     -0.21379273648294064
1.798                     -0.5                     0.34029400955632194      -1.693020133720936E-4    0.6307374586379784       0.035953575333085845     1.9874915246246642E-4    -0.2139171072706207
1.799                     -0.5                     0.3404692344766279       -1.6938469459331542E-4   0.6307733746643849       0.03587847747998549      2.0593281489315182E-4    -0.21404135845062264
1.8000000000000003        -0.5                     0.3406442902959266       -1.6946740856239276E-4   0.6308092155929383       0.03580337962687652      2.1311647733001342E-4    -0.2141654899652491
1.8010000000000002        -0.5                     0.3408191770142176       -1.695501552793265E-4    0.6308449814236387       0.03572828177377616      2.2030013974293526E-4    -0.2142895017568784
1.802                     -0.5                     0.3409938946315014       -1.6963293474411497E-4   0.630880672156486        0.03565318392067851      2.274838021855928E-4     -0.21441339376796603
1.803                     -0.5                     0.3411684431477776       -1.6971574695676085E-4   0.63091628779148         0.03557808606757591      2.3466746460739643E-4    -0.21453716594104294
1.8040000000000003        -0.5                     0.3413428225630465       -1.6979859191726187E-4   0.6309518283286211       0.03550298821447274      2.4185112704093649E-4    -0.21466081821871683
1.8050000000000002        -0.5                     0.34151703287730784      -1.698814696256187E-4    0.630987293767909        0.03542789036137396      2.4903478946471113E-4    -0.21478435054367098
1.806                     -0.5                     0.3416910740905619       -1.699643800818307E-4    0.6310226841093439       0.03535279250826982      2.5621845188651476E-4    -0.21490776285866567
1.807                     -0.5                     0.34186494620280833      -1.7004732328590005E-4   0.6310579993529256       0.0352776946551668       2.634021143233018E-4     -0.21503105510653642
1.8080000000000003        -0.5                     0.3420386492140474       -1.7013029923782443E-4   0.6310932394986541       0.03520259680207284      2.70585776754737E-4      -0.21515422723019553
1.8090000000000002        -0.5                     0.3422121831242791       -1.702133079376049E-4    0.6311284045465297       0.03512749894896252      2.7776943918034577E-4    -0.21527727917263187
1.81                      -0.5                     0.3423855479335033       -1.7029634938524197E-4   0.6311634944965521       0.035052401095864265     2.849531016131011E-4     -0.2154002108769094
1.811                     -0.5                     0.34255874364172         -1.703794235807343E-4    0.6311985093487213       0.034977303242767786     2.9213676404147936E-4    -0.21552302228616907
1.8120000000000003        -0.5                     0.3427317702489294       -1.7046253052408267E-4   0.6312334491030376       0.03490220538966343      2.993204264711534E-4     -0.2156457133436283
1.8130000000000002        -0.5                     0.34290462775513125      -1.7054567021528613E-4   0.6312683137595007       0.03482710753655781      3.065040889057687E-4     -0.21576828399257983
1.814                     -0.5                     0.3430773161603257       -1.7062884265434637E-4   0.6313031033181107       0.03475200968345423      3.136877513358944E-4     -0.21589073417639315
1.815                     -0.5                     0.34324983546451276      -1.7071204784126188E-4   0.6313378177788677       0.03467691183035055      3.2087141376312443E-4    -0.21601306383851387
1.8159999999999998        -0.5                     0.3434221856676924       -1.7079528577603332E-4   0.6313724571417715       0.03460181397724262      3.280550761854877E-4     -0.21613527292246376
1.8170000000000002        -0.5                     0.34359436676986455      -1.7087855645866188E-4   0.6314070214068223       0.03452671612415478      3.3523873862234934E-4    -0.21625736137184032
1.818                     -0.5                     0.3437663787710293       -1.7096185988914553E-4   0.6314415105740199       0.03445161827104423      3.4242240105191536E-4    -0.21637932913031852
1.819                     -0.5                     0.3439382216711866       -1.7104519606748529E-4   0.6314759246433641       0.03437652041793677      3.4960606348036205E-4    -0.21650117614164816
1.8199999999999998        -0.5                     0.34410989547033644      -1.7112856499367946E-4   0.6315102636148557       0.03430142256486213      3.5678972590618075E-4    -0.21662290234965537
1.8210000000000002        -0.5                     0.3442814652562044       -1.7121363494380955E-4   0.6315446751944812       0.034245637028692266     7.626928910819757E-5     -0.21674421341013583
1.822                     -0.5                     0.34445279990936645      -1.712961061555213E-4    0.6315788851124203       0.034174198849745124     8.335972389085885E-5     -0.21686563136361434
1.823                     -0.5                     0.344623967731951        -1.7137859609137033E-4   0.6316130235921806       0.03410276067080323      9.045015868249468E-5     -0.21698693104809558
1.8239999999999998        -0.5                     0.344794968723958        -1.7146110475135552E-4   0.631647090633762        0.03403132249186843      9.754059346702508E-5     -0.21710811240980965
1.8250000000000002        -0.5                     0.3449658028853876       -1.7154363213547536E-4   0.6316810862371645       0.03395988431292535      1.0463102825440056E-4    -0.21722917539505868
1.826                     -0.5                     0.3451364702162395       -1.7162617824373395E-4   0.6317150104023878       0.03388844613397634      1.1172146303537825E-4    -0.21735011995021558
1.827                     -0.5                     0.34530697071651395      -1.7170874307612723E-4   0.6317488631294325       0.03381700795503182      1.1881189783056678E-4    -0.21747094602172526
1.8279999999999998        -0.5                     0.3454773043862107       -1.717913266326571E-4    0.6317826444182978       0.03374556977608992      1.259023326399662E-4     -0.21759165355610358
1.8290000000000002        -0.5                     0.34564747122533024      -1.7187392891332225E-4   0.6318163542689845       0.03367413159714422      1.3299276741668352E-4    -0.217712242499939
1.83                      -0.5                     0.345817471233872        -1.71956549918124E-4     0.6318499926814922       0.03360269341820493      1.400832022012139E-4     -0.21783271279989008
1.831                     -0.5                     0.3459873044118362       -1.7203918964706294E-4   0.6318835596558208       0.03353125523926303      1.4717363699640247E-4    -0.21795306440268786
1.8319999999999999        -0.5                     0.3461569707592231       -1.7212184810013638E-4   0.6319170551919706       0.03345981706031496      1.542640717848601E-4     -0.21807329725513502
1.8330000000000002        -0.5                     0.3463264702760323       -1.7220452527734673E-4   0.6319504792899415       0.03338837888137281      1.613545065757883E-4     -0.21819341130410486
1.834                     -0.5                     0.34649580296226395      -1.7228722117869312E-4   0.6319838319497334       0.033316940702427356     1.684449413638714E-4     -0.21831340649654282
1.835                     -0.5                     0.3466649688179183       -1.7236993580417549E-4   0.6320171131713465       0.03324550252348284      1.7553537616392173E-4    -0.21843328277946591
1.8359999999999999        -0.5                     0.3468339678429949       -1.7245266915379373E-4   0.6320503229547805       0.03317406434453832      1.8262581095995206E-4    -0.21855304009996213
1.8370000000000002        -0.5                     0.34700280003749406      -1.7253542122754904E-4   0.6320834613000357       0.03310262616559168      1.897162457358276E-4     -0.21867267840519156
1.838                     -0.5                     0.3471714654014156       -1.7261819202544083E-4   0.6321165282071116       0.03303118798665557      1.9680668052830523E-4    -0.21879219764238508
1.839                     -0.5                     0.34733996393475963      -1.7270098154746746E-4   0.6321495236760087       0.03295974980770975      2.0389711532611192E-4    -0.21891159775884617
1.8399999999999999        -0.5                     0.3475082956375261       -1.727837897936316E-4    0.6321824477067269       0.03288831162876822      2.1098755010045146E-4    -0.2190308787019488
1.8410000000000002        -0.5                     0.34767646050971523      -1.7286661676393122E-4   0.6322153002992663       0.032816873449818124     2.180779849040014E-4     -0.21915004041913927
1.842                     -0.5                     0.3478444585513266       -1.729494624583675E-4    0.6322480814536267       0.03274543527086949      2.2516841968123913E-4    -0.21926908285793442
1.843                     -0.5                     0.3480122897623606       -1.7303232687693816E-4   0.6322807911698081       0.03267399709193254      2.3225885447282856E-4    -0.2193880059659232
1.8439999999999999        -0.5                     0.34817995414281694      -1.7311521001964753E-4   0.6323134294478104       0.03260255891298821      2.393492892568917E-4     -0.2195068096907662
1.8450000000000002        -0.5                     0.3483474516926959       -1.7319811188649213E-4   0.632345996287634        0.032531120734039146     2.4643972406160987E-4    -0.21962549398019546
1.846                     -0.5                     0.3485147824119972       -1.7328103247747165E-4   0.6323784916892786       0.032459682555099297     2.535301588434293E-4     -0.21974405878201392
1.847                     -0.5                     0.348681946300721        -1.7336397179258905E-4   0.6324109156527443       0.032388244376162514     2.6062059363737925E-4    -0.21986250404409677
1.8479999999999999        -0.5                     0.3488489433588673       -1.734469298318415E-4    0.6324432681780309       0.03231680619721288      2.6771102844039773E-4    -0.21998082971439054
1.8490000000000002        -0.5                     0.3490157735864361       -1.7352990659522992E-4   0.6324755492651387       0.0322453680182741       2.748014632097409E-4     -0.22009903574091297
1.85                      -0.5                     0.3491824369834273       -1.736129020827547E-4    0.6325077589140674       0.03217392983933854      2.818918980085583E-4     -0.22021712207175342
1.851                     -0.5                     0.349348933549841        -1.7369591629441634E-4   0.6325398971248173       0.032102491660386576     2.889823328021167E-4     -0.2203350886550733
1.8519999999999999        -0.5                     0.3495152632856771       -1.7377894923021413E-4   0.6325719638973882       0.03203105348144404      2.960727675875589E-4     -0.2204529354391046
1.8530000000000002        -0.5                     0.3496814261909358       -1.7386200089014792E-4   0.6326039592317803       0.03195961530249867      3.0316320238837387E-4    -0.22057066237215153
1.854                     -0.5                     0.3498474222656169       -1.7394507127421768E-4   0.6326358831279933       0.031888177123557654     3.102536371687907E-4     -0.22068826940258937
1.855                     -0.5                     0.35001325150972046      -1.7402816038242366E-4   0.6326677355860274       0.031816738944599535     3.173440719495347E-4     -0.22080575647886552
1.8559999999999999        -0.5                     0.35017891392324646      -1.7411126821476587E-4   0.6326995166058825       0.031745300765665015     3.2443450674556507E-4    -0.2209231235494977
1.8570000000000002        -0.5                     0.350344409506195        -1.7419439477124303E-4   0.6327312261875586       0.03167386258672595      3.3152494153761505E-4    -0.2210403705630764
1.858                     -0.5                     0.350509738258566        -1.742775400518578E-4    0.632762864331056        0.031602424407774325     3.3861537632233273E-4    -0.22115749746826346
1.859                     -0.5                     0.35067490381880173      -1.743608356794379E-4    0.6327944392523459       0.03175893134688667      1.951110530307151E-4     -0.22126995049495124
1.8599999999999999        -0.5                     0.3508399578137852       -1.744453234910171E-4    0.6328260772155276       0.03147921958793009      6.844154785806401E-5     -0.22139108984200026
1.8610000000000002        -0.5                     0.35100478551860326      -1.7452731880603043E-4   0.6328575224403141       0.03141122998507079      7.542289950256604E-5     -0.2215077943282957
1.862                     -0.5                     0.35116944895584407      -1.7460935383527523E-4   0.6328888996754977       0.031343240382196505     8.24042511871397E-5      -0.22162438134167106
1.863                     -0.5                     0.35133394812550756      -1.7469142857874908E-4   0.6329202089210785       0.031275250779335        8.938560284850981E-5     -0.2217408508330769
1.8639999999999999        -0.5                     0.35149828302759384      -1.747735430364519E-4    0.6329514501770565       0.03120726117646899      9.636695454185435E-5     -0.22185720275353157
1.8650000000000002        -0.5                     0.3516624536621029       -1.748556972083858E-4    0.6329826234434315       0.031139271573613018     1.033483062060072E-4     -0.2219734370541198
1.866                     -0.5                     0.3518264600290347       -1.7493789109454918E-4   0.6330137287202037       0.031071281970754115     1.1032965786382461E-4    -0.2220895536859939
1.867                     -0.5                     0.35199030212838933      -1.7502012469494213E-4   0.633044766007373        0.031003292367890716     1.1731100954295829E-4    -0.22220555260037295
1.8679999999999999        -0.5                     0.35215397996016656      -1.7510239800956504E-4   0.6330757353049394       0.0309353027650221       1.242923612043284E-4     -0.2223214337485429
1.8690000000000002        -0.5                     0.35231749352436664      -1.7518471103841827E-4   0.633106636612903        0.030867313162159023     1.3127371289335026E-4    -0.22243719708185683
1.87                      -0.5                     0.35248084282098946      -1.752670637815007E-4    0.6331374699312637       0.03079932355930012      1.382550645618258E-4     -0.22255284255173471
1.871                     -0.5                     0.35264402785003496      -1.7534945623881394E-4   0.6331682352600216       0.030731333956440274     1.4523641622674863E-4    -0.22266837010966375
1.8719999999999999        -0.5                     0.35280704861150336      -1.7543188841035598E-4   0.6331989325991767       0.03066334435356977      1.5221776790813049E-4    -0.22278377970719837
1.8730000000000002        -0.5                     0.35296990510539444      -1.7551436029612867E-4   0.6332295619487288       0.030595354750704084     1.591991195651779E-4     -0.22289907129595923
1.874                     -0.5                     0.35313259733170815      -1.755968718961313E-4    0.633260123308678        0.03052736514784779      1.6618047123057256E-4    -0.22301424482763427
1.875                     -0.5                     0.35329512529044466      -1.756794232103635E-4    0.6332906166790243       0.030459375544988888     1.731618229114826E-4     -0.22312930025397906
1.876                     -0.5                     0.35345748898160406      -1.757620142388247E-4    0.6333210420597681       0.03039138594212027      1.8014317458434358E-4    -0.2232442375268161
1.8770000000000002        -0.5                     0.35361968840518615      -1.758446449815167E-4    0.6333513994509087       0.030323396339257194     1.8712452626495546E-4    -0.22335905659803376
1.8780000000000001        -0.5                     0.3537817235611909       -1.7592731543843897E-4   0.6333816888524464       0.030255406736396043     1.9410587791389108E-4    -0.22347375741958853
1.879                     -0.5                     0.35394359444961854      -1.7601002560959056E-4   0.6334119102643815       0.030187417133532644     2.0108722958526705E-4    -0.22358833994350374
1.88                      -0.5                     0.35410530107046884      -1.7609277549497244E-4   0.6334420636867135       0.030119427530665224     2.080685812553385E-4     -0.22370280412186946
1.8810000000000002        -0.5                     0.354266843423742        -1.7617556509458388E-4   0.6334721491194428       0.030051437927807113     2.1504993293257812E-4    -0.22381714990684284
1.8820000000000001        -0.5                     0.3544282215094378       -1.7625839440842475E-4   0.6335021665625692       0.029983448324941108     2.2203128460058185E-4    -0.2239313772506482
1.883                     -0.5                     0.35458943532755643      -1.7634126343649595E-4   0.6335321160160928       0.02991545872208369      2.290126362830878E-4     -0.22404548610557665
1.884                     -0.5                     0.3547504848780977       -1.7642417217879726E-4   0.6335619974800133       0.02984746911921324      2.3599398795366583E-4    -0.22415947642398654
1.8850000000000002        -0.5                     0.3549113701610619       -1.7650712063532807E-4   0.6335918109543313       0.029779479516356854     2.429753396178187E-4     -0.22427334815830308
1.8860000000000001        -0.5                     0.35507209117644867      -1.765901088060893E-4    0.633621556439046        0.02971148991349369      2.4995669129169616E-4    -0.2243871012610184
1.887                     -0.5                     0.35523264792425824      -1.7667313669107948E-4   0.6336512339341581       0.02964350031062675      2.5693804296098705E-4    -0.22450073568469206
1.888                     -0.5                     0.35539304040449066      -1.767562042903E-4       0.6336808434396674       0.029575510707768808     2.6391939463980433E-4    -0.22461425138195004
1.8890000000000002        -0.5                     0.35555326861714576      -1.7683931160375084E-4   0.6337103849555737       0.029507521104909167     2.7090074629633893E-4    -0.22472764830548578
1.8900000000000001        -0.5                     0.3557133325622236       -1.7692245863143137E-4   0.6337398584818771       0.02943953150203946      2.778820979821478E-4     -0.22484092640805967
1.891                     -0.5                     0.3558732322397242       -1.7700564537334197E-4   0.6337692640185777       0.029371541899177837     2.848634496500439E-4     -0.22495408564249886
1.892                     -0.5                     0.35603296764964754      -1.7708887182948162E-4   0.6337986015656755       0.029303552296326692     2.9184480131307246E-4    -0.22506712596169745
1.8930000000000002        -0.5                     0.35619253879199375      -1.7717213799985153E-4   0.6338278711231704       0.029235562693449697     2.9882615299685545E-4    -0.22518004731861768
1.8940000000000001        -0.5                     0.35635194566676265      -1.7725544388445163E-4   0.6338570726910624       0.02916757309060116      3.058075046507038E-4     -0.22529284966628668
1.895                     -0.5                     0.3565111882739542       -1.7733878948328124E-4   0.6338862062693517       0.029099583487726743     3.1278885632693703E-4    -0.22540553295780089
1.896                     -0.5                     0.35667026661356854      -1.77422174796341E-4     0.6339152718580379       0.029031593884869977     3.1977020798723847E-4    -0.22551809714632173
1.8970000000000002        -0.5                     0.35682918068560565      -1.775055998236309E-4    0.6339442694571211       0.028963604282006068     3.267515596562486E-4     -0.22563054218507922
1.8980000000000001        -0.5                     0.3569879571060749       -1.7758988247931943E-4   0.6339732601936963       0.02912083381745464      1.885562599119846E-4     -0.2257384023400766
1.899                     -0.5                     0.35714657731353616      -1.776734054202443E-4    0.6340022152055718       0.02884772198761318      6.0407960036357784E-5    -0.22585476673011767
1.9                       -0.5                     0.35730499967035445      -1.7775564916103513E-4   0.6340310305493482       0.02878296556550448      6.726811557284655E-5     -0.22596679785011925
1.9010000000000002        -0.5                     0.35746326055970623      -1.7783792166012392E-4   0.6340597811367027       0.028718209143394187     7.412827113156691E-5     -0.22607871257203158
1.9020000000000001        -0.5                     0.3576213599815912       -1.7792022291751092E-4   0.634088466967635        0.02865345272128739      8.098842665194093E-5     -0.22619051085118216
1.903                     -0.5                     0.35777929793600965      -1.7800255293319635E-4   0.6341170880421453       0.028588696299163784     8.784858218652581E-5     -0.22630219264296228
1.904                     -0.5                     0.3579370744229613       -1.7808491170718095E-4   0.6341456443602334       0.02852393987705959      9.47087377265673E-5      -0.22641375790282442
1.9050000000000002        -0.5                     0.35809468944244643      -1.78167299239463E-4     0.6341741359218993       0.028459183454951898     1.0156889326657213E-4    -0.22652520658628533
1.9060000000000001        -0.5                     0.35825214299446484      -1.7824971553004286E-4   0.6342025627271433       0.028394427032832795     1.0842904881441592E-4    -0.22663653864892394
1.907                     -0.5                     0.35840943507901657      -1.7833216057892222E-4   0.634230924775965        0.028329670610733104     1.1528920435445741E-4    -0.2267477540463812
1.908                     -0.5                     0.3585665656961016       -1.7841463438610135E-4   0.6342592220683647       0.028264914188614702     1.2214935988644153E-4    -0.2268588527343623
1.9090000000000003        -0.5                     0.35872353484572         -1.7849713695157688E-4   0.6342874546043423       0.02820015776651056      1.2900951542289365E-4    -0.22696983466863363
1.9100000000000001        -0.5                     0.3588803425278718       -1.7857966827535075E-4   0.6343156223838978       0.02813540134439146      1.358696709587789E-4     -0.22708069980502563
1.911                     -0.5                     0.3590369887425569       -1.7866222835742455E-4   0.634343725407031        0.02807064492228016      1.4272982650012078E-4    -0.22719144809943018
1.912                     -0.5                     0.3591934734897754       -1.7874481719779567E-4   0.6343717636737424       0.028005888500170762     1.495899820405107E-4     -0.227302079507803
1.9130000000000003        -0.5                     0.35934979676952716      -1.788274347964663E-4    0.6343997371840315       0.027941132078058567     1.5645013757969114E-4    -0.227412593986162
1.9140000000000001        -0.5                     0.3595059585818121       -1.7891008115343535E-4   0.6344276459378982       0.02787637565595177      1.633102931183047E-4     -0.22752299149058758
1.915                     -0.5                     0.35966195892663066      -1.7899275626870158E-4   0.6344554899353434       0.027811619233841074     1.7017044865111323E-4    -0.227633271977224
1.916                     -0.5                     0.3598177978039824       -1.790754601422675E-4    0.6344832691763659       0.027746862811729427     1.7703060418617408E-4    -0.22774343540227676
1.9170000000000003        -0.5                     0.3599734752138676       -1.7915819277413125E-4   0.6345109836609667       0.027682106389618183     1.8389075972973163E-4    -0.2278534817220154
1.9180000000000001        -0.5                     0.36012899115628605      -1.792409541642931E-4    0.6345386333891453       0.027617349967500253     1.9075091526331788E-4    -0.22796341089277133
1.919                     -0.5                     0.36028434563123785      -1.7932374431275472E-4   0.6345662183609018       0.027552593545393456     1.9761107080128125E-4    -0.2280732228709388
1.92                      -0.5                     0.360439538638723        -1.794065632195127E-4    0.6345937385762362       0.027487837123280984     2.0447122634273358E-4    -0.22818291761297538
1.9210000000000003        -0.5                     0.3605945701787415       -1.7948941088457104E-4   0.6346211940351483       0.02742308070117347      2.1133138187989965E-4    -0.22829249507540056
1.9220000000000002        -0.5                     0.3607494402512933       -1.7957228730792785E-4   0.6346485847376384       0.027358324279061343     2.1819153742431828E-4    -0.2284019552147973
1.923                     -0.5                     0.36090414885637845      -1.7965519248958268E-4   0.6346759106837064       0.02729356785694744      2.250516929601802E-4     -0.22851129798781097
1.924                     -0.5                     0.361058695993997        -1.7973812642953525E-4   0.6347031718733523       0.027228811434835146     2.31911848484789E-4      -0.22862052335114966
1.9250000000000003        -0.5                     0.36121308166414884      -1.7982108912778692E-4   0.6347303683065761       0.027164055012729227     2.3877200403940523E-4    -0.22872963126158397
1.9260000000000002        -0.5                     0.361367305866834        -1.7990408058433656E-4   0.6347574999833777       0.027099298590614218     2.45632159575741E-4      -0.22883862167594785
1.927                     -0.5                     0.3615213686020525       -1.7998710079918548E-4   0.6347845669037573       0.027034542168503563     2.5249231512504096E-4    -0.2289474945511374
1.928                     -0.5                     0.36167526986980436      -1.800701497723324E-4    0.6348115690677149       0.026969785746391913     2.5935247064584887E-4    -0.22905624984411188
1.9290000000000003        -0.5                     0.3618290096700896       -1.801532275037769E-4    0.6348385064752501       0.0269050293242841       2.6621262618425586E-4    -0.22916488751189282
1.9300000000000002        -0.5                     0.36198258800290817      -1.8023633399352092E-4   0.6348653791263634       0.02684027290216576      2.730727817205619E-4     -0.2292734075115652
1.931                     -0.5                     0.36213600486826         -1.8031946924156405E-4   0.6348921870210544       0.026775516480057663     2.7993293726240304E-4    -0.22938180980027564
1.932                     -0.5                     0.3622892602661452       -1.804026332479036E-4    0.6349189301593235       0.026710760057941988     2.8679309279915316E-4    -0.2294900943352348
1.9330000000000003        -0.5                     0.3624423541965638       -1.8048582601254404E-4   0.6349456085411703       0.026646003635840274     2.936532483422985E-4     -0.22959826107371478
1.9340000000000002        -0.5                     0.3625952866595157       -1.8056904753548062E-4   0.6349722221665952       0.02658124721372685      3.005134038717923E-4     -0.22970630997305175
1.935                     -0.5                     0.36274805765500084      -1.80652297816717E-4     0.6349987710355979       0.026516490791612123     3.0737355941395857E-4    -0.22981424099064351
1.936                     -0.5                     0.36290066718301944      -1.807355768562516E-4    0.6350252551481784       0.02645173436950308      3.142337149452925E-4     -0.22992205408395103
1.9370000000000003        -0.5                     0.36305316361468276      -1.8082035697069044E-4   0.6350517877738301       0.026609117930562996     1.8152976526533205E-4    -0.23002537825183786
1.9380000000000002        -0.5                     0.3632054621591916       -1.8090268165038372E-4   0.6350781888228159       0.026342535447677066     5.214198809517076E-5     -0.23013701636965964
1.939                     -0.5                     0.3633575890594995       -1.809845564153009E-4    0.6351045005087183       0.026280836356989287     5.8864646093946245E-5    -0.23024442337854573
1.94                      -0.5                     0.36350955752628816      -1.8106647682597217E-4   0.6351307504955299       0.02621913726628922      6.558730407303901E-5     -0.23035171533864363
1.9410000000000003        -0.5                     0.3636613675595577       -1.8114844288239713E-4   0.6351569387832509       0.026157438175594037     7.230996206026641E-5     -0.23045889220934737
1.9420000000000002        -0.5                     0.36381301915930797      -1.8123045458457557E-4   0.6351830653718811       0.026095739084889456     7.903262005357004E-5     -0.23056595395011034
1.943                     -0.5                     0.363964512325539        -1.8131251193250804E-4   0.6352091302614207       0.026034039994197164     8.575527804168738E-5     -0.2306729005204438
1.944                     -0.5                     0.36411584705825084      -1.813946149261951E-4    0.6352351334518694       0.02597234090348999      9.247793603595057E-5     -0.23077973187991865
