% Model:              C1noStruct.mph
% Version:            COMSOL 5.6.0.280
% Date:               Apr 15 2021, 09:31
% Dimension:          2
% Nodes:              1001
% Expressions:        6
% Description:        Velocity field, x component, Velocity field, y component, Concentration, Gradient of c, x component, Gradient of c, y component, 
% Length unit:        m
% x                       y                        u (m/s)                  v (m/s)                  c (mol/m^3)              cx (mol/m^4)             cy (mol/m^4)             -u*c+cx
0                         -0.389                   0.5918994081743641       1.1634726502339703E-16   0.9059511199292315       -0.017629873097994606    0.008396587535117243     -0.5538618048190092
0                         -0.388                   0.5965600334355795       9.910473469627006E-17    0.9059595111154067       -0.0176300446326711      0.008385784815300282     -0.5580892808749595
0                         -0.387                   0.6012086622353767       4.6631116486426145E-17   0.9059678914988621       -0.017630216009993288    0.008374982095437302     -0.5623059600862291
0                         -0.386                   0.6058452945737544       -6.158394360090139E-17   0.9059762609555633       -0.017630387181757863    0.008363811359325592     -0.5665118418772097
0                         -0.385                   0.6104699304507133       -1.5907904146559967E-16  0.9059846190926156       -0.01763055816245824     0.008352462745026296     -0.5707069255693433
0                         -0.384                   0.6150825698662532       -2.2435775468928255E-16  0.9059929658810533       -0.01763072897545628     0.008341114130672466     -0.5748912107103231
0                         -0.383                   0.6196832128203745       -2.5742008327194934E-16  0.9060013013208769       -0.01763089962065204     0.008329765516394529     -0.5790646968426132
0                         -0.382                   0.6242718593130774       -2.5826602721359806E-16  0.9060096254120862       -0.017631070097427908    0.008318416902154723     -0.5832273835089757
0                         -0.381                   0.628848509344361        -2.2689558651422916E-16  0.9060179381546811       -0.01763124040635836     0.008307068287804222     -0.587379270254181
0                         -0.38                    0.6334131629142257       -1.633087611738482E-16   0.9060262395486619       -0.017631410547301704    0.008295719673541717     -0.5915203566231015
0                         -0.379                   0.6379658200226715       -1.3105844946027102E-16  0.906034529321664        -0.017631580414762593    0.008283830447419805     -0.5956506418823131
0                         -0.378                   0.6425064806696988       -1.1349887906284081E-16  0.9060428072095567       -0.01763175010416728     0.008271945337751661     -0.5997701255004739
0                         -0.377                   0.6470351448553073       -1.1063004998136512E-16  0.9060510732123398       -0.017631919615996788    0.008260060228060567     -0.6038788070182497
0                         -0.376                   0.6515518125794968       -1.2245196221584228E-16  0.9060593273300128       -0.017632088950936355    0.008248175118340247     -0.6079766859773659
0                         -0.375                   0.6560564838422677       -1.4896461576627334E-16  0.9060675695625763       -0.017632258107883252    0.008236290008601722     -0.6120637619186163
0                         -0.374                   0.6605491586436198       -1.9016801063265822E-16  0.9060757999100302       -0.01763242708745965     0.008224404898932447     -0.6161400343853749
0                         -0.373                   0.6650298369835529       -2.569766770979195E-16   0.9060840183417208       -0.01763259584455889     0.008212339965092866     -0.620205502855756
0                         -0.372                   0.6694985188620669       -3.316291755988552E-16   0.9060922244755394       -0.017632764326983474    0.008199927672050258     -0.6242601665657925
0                         -0.371                   0.6739552042791619       -3.779584606456962E-16   0.9061004181970649       -0.01763293262472368     0.008187515379025078     -0.6283040250681605
0                         -0.37                    0.6783998932348381       -3.9596453223844913E-16  0.9061085995062972       -0.01763310073744951     0.008175103085964397     -0.6323370779016901
0                         -0.369                   0.6828325857290961       -3.8564739037711194E-16  0.9061167684032367       -0.017633268664954734    0.008162690792908295     -0.6363593246062295
0                         -0.368                   0.6872532817619351       -3.4700703506168536E-16  0.9061249248878831       -0.017633436408324647    0.008150278499917766     -0.6403707647238093
0                         -0.367                   0.6916619813333558       -2.8004346629216193E-16  0.9061330689602365       -0.01763360396630163     0.008137866206840115     -0.6443713977950131
0                         -0.366                   0.6960586844433567       -2.0310092125425452E-16  0.9061412005025001       -0.017633771234585094    0.008125104607299143     -0.6483612231762793
0                         -0.365                   0.7004433910919392       -1.3850083423431588E-16  0.9061493191420434       -0.0176339382547403      0.008112174479375364     -0.6523402401902452
0                         -0.364                   0.7048161012791027       -8.336979721522713E-17   0.906157424851459        -0.01763410507906281     0.008099244351473158     -0.6563084484079796
0                         -0.363                   0.7091768150048471       -3.7707810196987184E-17  0.9061655176307465       -0.01763427170779475     0.008086314223599313     -0.6602658473683861
0                         -0.362                   0.713525532269173        -1.5148731795902843E-18  0.9061735974799061       -0.017634438140358703    0.008073384095656451     -0.66421243661048
0                         -0.361                   0.71786225307208         2.5209013836956612E-17   0.9061816643989378       -0.017634604377083436    0.008060453967788461     -0.6681482156751123
0                         -0.36                    0.7221869774135676       4.2463850852654226E-17   0.9061897183878417       -0.017634770418154973    0.008047523839849994     -0.6720731841039224
0                         -0.359                   0.7264997052936373       -1.6677645856657845E-17  0.9061977591882903       -0.017634936107215234    0.008034081116080127     -0.6759873410952626
0                         -0.358                   0.7308004367122877       -6.392329733871888E-17   0.9062057865500739       -0.017635101583457737    0.008020642451299798     -0.6798906861454539
0                         -0.357                   0.7350891716695195       -9.927310359317578E-17   0.9062138004731927       -0.017635266846995328    0.008007203786417318     -0.6837832187923217
0                         -0.356                   0.7393659101653324       -1.2272706462002726E-16  0.9062218009576467       -0.017635431898111162    0.00799376512159302      -0.6876649385748282
0                         -0.355                   0.7436306521997266       -1.3428518041927391E-16  0.906229788003436        -0.017635596736838507    0.007980326456766058     -0.6915358450326535
0                         -0.354                   0.7478833977727017       -1.339474509909157E-16   0.9062377616105602       -0.017635761363617327    0.007966887791898242     -0.6953959377068508
0                         -0.353                   0.7521241468842582       -1.3452578001474774E-16  0.9062457217499442       -0.01763592572594243     0.007953278711753978     -0.6992452160646281
0                         -0.352                   0.7563528995343956       -1.511070380017259E-16   0.9062536680597583       -0.017636089763327267    0.007939340916456497     -0.7030836793140071
0                         -0.351                   0.7605696557231142       -1.5920490100707988E-16  0.906261600431777        -0.0176362535736049      0.007925403121085847     -0.70691132700908
0                         -0.35                    0.7647744154504141       -1.5881936903080904E-16  0.9062695188660003       -0.01763641715850447     0.007911465325713041     -0.7107281586897779
0                         -0.349                   0.7689671787162952       -1.499504420729137E-16   0.9062774233624284       -0.017636580517950456    0.007897527530411558     -0.7145341738952304
0                         -0.348                   0.7731479455207574       -1.3259812013339408E-16  0.9062853139210612       -0.01763674365164383     0.00788358973507899      -0.7183293721653469
0                         -0.347                   0.7773167158638011       -1.0676240321224763E-16  0.9062931905418986       -0.01763690656048205     0.007869651939748546     -0.7221137530422368
0                         -0.346                   0.7814734897454259       -5.14978777961394E-17    0.9063010531134308       -0.017637069140571494    0.00785538361507424      -0.7258873158770788
0                         -0.345                   0.7856182671656318       -9.581515111599103E-18   0.9063089012832514       -0.017637231435452393    0.007840956026052691     -0.7296500599783879
0                         -0.344                   0.7897510481244188       2.053125190383467E-18    0.9063167350254828       -0.017637393495651736    0.007826528436937827     -0.733401984914728
0                         -0.34299999999999997     0.7938718326217871       -1.65939568901925E-17    0.9063245543401252       -0.01763755532112309     0.007812100847889888     -0.7371430902252427
0                         -0.34199999999999997     0.7979806206577365       -6.552276135332695E-17   0.9063323592271786       -0.017637716911997354    0.007797673258871702     -0.7408733754502919
0                         -0.34099999999999997     0.8020774122322669       -1.4473328819901996E-16  0.9063401496866429       -0.017637878268490236    0.0077832456697940105    -0.7445928401313583
0                         -0.33999999999999997     0.806162207345379        -2.542255374275701E-16   0.9063479257185184       -0.01763803939078538     0.007768814079258542     -0.7483014838109318
0                         -0.33899999999999997     0.8102350059970718       -3.0580704075305517E-16  0.9063556870785869       -0.017638200125862438    0.007753906058406288     -0.7519993056814614
0                         -0.33799999999999997     0.8142958081873459       -3.4804889968659055E-16  0.9063634335306349       -0.017638360610348285    0.007738998037764654     -0.7556863052286344
0                         -0.33699999999999997     0.8183446139162012       -3.809511142281708E-16   0.9063711650746623       -0.01763852084435066     0.007724090017057951     -0.7593624819921526
0                         -0.33599999999999997     0.822381423183637        -4.045136843777948E-16   0.9063788817106689       -0.017638680828689357    0.0077091819963928014    -0.7630278355135027
0                         -0.33499999999999996     0.8264062359896542       -4.18736610135465E-16    0.9063865834386552       -0.01763884056288868     0.007694273975706709     -0.7666823653339504
0                         -0.33399999999999996     0.8304190523342525       -4.236198915011805E-16   0.9063942702586205       -0.017639000047115768    0.007679365955046377     -0.7703260709964758
0                         -0.33299999999999996     0.8344198722174317       -4.0251431037655543E-16  0.9064019421430539       -0.017639159240071978    0.007664296881547327     -0.773958951980711
0                         -0.33199999999999996     0.8384086956391932       -3.540086452182979E-16   0.9064095987503688       -0.017639318086214106    0.007648917748205584     -0.7775810074893552
0                         -0.33099999999999996     0.8423855225995354       -3.190203305017702E-16   0.9064172399785501       -0.017639476662095477    0.0076335386147266685    -0.7811922370546549
0                         -0.32999999999999996     0.8463503530984587       -2.9754936622696855E-16  0.9064248658275981       -0.017639634968693644    0.007618159481346776     -0.7847926402191044
0                         -0.32899999999999996     0.8503031871359632       -2.895957523938948E-16   0.9064324762975129       -0.017639793005852052    0.007602780347976475     -0.7883822165251707
0                         -0.32799999999999996     0.8542440247120487       -2.9515948900254676E-16  0.9064400713882942       -0.01763995077336818     0.007587401214516963     -0.7919609655163814
0                         -0.32699999999999996     0.8581728658267158       -3.1424057605292716E-16  0.9064476510999421       -0.01764010827253538     0.007572022081239248     -0.7955288867388677
0                         -0.32599999999999996     0.862089710479964        -3.1366316473326436E-16  0.9064552153271656       -0.017640265440966807    0.007556331116928516     -0.7990859795854164
0                         -0.32499999999999996     0.8659945586717928       -3.076563494051446E-16   0.9064627637378742       -0.01764042229731142     0.007540490300528981     -0.8026322433329053
0                         -0.324                   0.8698874104022032       -3.123362884659586E-16   0.9064702963077665       -0.017640578869824453    0.007524649484253402     -0.8061676775315052
0                         -0.323                   0.8737682656711947       -3.27702981915707E-16    0.9064778130368427       -0.017640735158544675    0.007508808667922994     -0.8096922817251643
0                         -0.322                   0.8776371244787674       -3.5375642975439E-16     0.9064853139251025       -0.01764089116394673     0.007492967851577046     -0.8132060554594064
0                         -0.321                   0.8814939868249212       -3.904966319820075E-16   0.906492798972546        -0.017641046885366857    0.00747712703527997      -0.8167089982797582
0                         -0.32                    0.8853388527096562       -4.379235885985595E-16   0.9065002681791731       -0.017641202323763216    0.007461286218993523     -0.8202011097345079
0                         -0.319                   0.8891717221329722       -4.007608127294612E-16   0.9065077213147309       -0.017641357420779002    0.00744498897372989      -0.8236823891090347
0                         -0.318                   0.8929925950948697       -3.7017984057664353E-16  0.9065151581571205       -0.017641512213449492    0.0074286958050514065    -0.8271528357890128
0                         -0.317                   0.8968014715953484       -3.4618067214049495E-16  0.9065225787063411       -0.017641666702282954    0.007412402636377861     -0.8306124493205397
0                         -0.316                   0.9005983516344079       -3.287633074210176E-16   0.9065299829623932       -0.01764182088728959     0.007396109467745407     -0.8340612292503888
0                         -0.315                   0.9043832352120488       -3.1792774641820953E-16  0.9065373709252766       -0.01764197476919366     0.00737981629908973      -0.8374991751272205
0                         -0.314                   0.9081561223282709       -3.1367398913207117E-16  0.9065447425949914       -0.017642128347070008    0.007363523130405631     -0.8409262864992179
0                         -0.313                   0.911917012983074        -3.142188979005404E-16   0.9065520979455439       -0.017642281621986805    0.007347078153459033     -0.8443425628940263
0                         -0.312                   0.9156659071764585       -3.151803119965199E-16   0.9065594366556304       -0.017642434582272676    0.007330342019643691     -0.8477480035569296
0                         -0.311                   0.919402804908424        -3.1882499521170326E-16  0.9065667586295831       -0.017642587220043415    0.007313605885748397     -0.8511426079408203
0                         -0.31                    0.9231277061789708       -3.2515294754609036E-16  0.9065740638674019       -0.01764273953512595     0.007296869751904635     -0.8545263755943885
0                         -0.309                   0.9268406109880987       -3.341641689996813E-16   0.906581352369087        -0.017642891527592013    0.007280133618059545     -0.8578993060677734
